"participant","alpha","beta","gamma","SSE"
805,0.273876748103257,0.86826408372325,0.182617809533942,1.80215720272682
806,0.471544947116821,1.09851394062847,0.115010183713731,2.24053244485098
807,0.450690242038042,0.78855593880349,0.20590124710865,0.666176317721824
808,0.533085296776822,0.0528260801318106,0.507633190261836,1.8828920620787
809,0.350754138445683,0.793920333410059,0.17189321341523,1.65115692668405
810,0.231676554735407,0.50365690329248,2.58209353676983e-16,0.695226163544904
811,0.277055004726134,0.557615311437383,0.307320989976745,1.78225981287854
812,0.447256996038888,0.838676199625454,0.0777512913039024,0.809254321738421
813,0.515157107939752,1.17516872438704,1.23720716087827e-16,3.15575461095187
814,0.474575831587742,1.01841247016102,2.65797572763128e-16,3.11892162216139
815,0.462857083271609,1.03579407987945,7.31472423520095e-17,2.48233121271513
816,0.450766106807639,0.938541255020813,0.160608675217289,2.0049540232908
817,0.497321262273014,0.107983808926343,0.0486013215235919,0.876879382881526
818,0.470209411149351,0.535023617009407,0.0883029580630036,1.35972950300746
819,0.380683033237794,0.518504222983606,0.473145882247102,2.14934587108362
820,0.559828522461108,0.739484399811352,0.108565987164294,1.85404171060063
821,0.352883150065784,0.301846583104402,0.360053805400684,4.4035843043719
822,0.609650872498246,0.0808715736187098,0.994456150600767,0.439706775245224
823,0.537026327312838,0.356265566188209,0.436170182086641,1.29359032410307
824,0.543195997721882,0.0494480326625208,0.826087265814344,1.3262347089232
825,0.427438211282513,0.489077445239161,0.254677120378443,0.87225099981515
826,0.695992881911801,0.142379591975527,0.741060085396961,0.384050200539562
827,0.557238633662145,0.384687913838877,0.0732461470804033,0.638277550660263
828,0.478621703388426,0.994965837152169,0.0026753539125767,0.376123192313427
829,0.144435676213216,0.225889941550466,0.810963679114261,2.31106078948266
830,0.183800843318454,0.253882910322263,0.644199281230297,0.53830191381525
831,0.489101396709421,0.608209227184403,0.149456460671664,1.45801249025848
832,0.621139948022431,0.44454103802794,0.0884333790949393,1.35527649125339
833,0.524112472100264,0.483529538190635,0.134847338212791,0.628102097205541
834,0.51942132651831,0.744507277249463,0.0614535867314601,1.81334254103939
835,0.606556762240884,0.684904270002148,0.037613532127653,3.88561560824782
836,0.493496383037962,0.404859805233557,0.0384093245958209,0.326330099311196
837,0.402028097365002,0.683664370414219,6.15575961653291e-16,4.43535651789164
838,0.38586034109209,0.37335181636743,0.748463483734862,1.08742160786631
839,0.108923048756733,0.132369554439852,0.289002721194374,0.6568763191125
840,0.670664540599079,0.550917815109212,0.054505179454815,0.712654629166508
841,0.484569547398335,0.959494273603974,0.212073285218239,1.23857920867317
842,0.197667708624549,0.100066097632549,0.857703393395323,2.33228022460636
843,0.463691787872076,0.999531808822797,0.0452803231678461,1.33474475541984
844,0.328658156980124,0.276650287357402,0.976329266412248,2.14059571630038
845,0.248565735651587,0.481578400322947,0.616759218743008,5.10211625090482
846,0.365837101897469,0.967039152005015,0.101468476887175,2.76511415224745
847,0.490593460149489,0.685739507084615,0.0378025080581909,1.19049655699395
848,0.388593651038415,0.618461466296454,0.112258839474589,2.0545830356172
849,0.488022241714161,0.85354295154705,0.0285545771465668,0.629556959201769
850,0.51128527522775,0.747845384952131,0.011275615937984,0.472850089014982
851,0.500845199611513,0.154900242815405,0.456624701235099,1.07628208994369
852,0.356354874617587,0.65141910695869,0.0535058079636472,1.95267636729158
853,0.395315453716519,1.12966665838352,0.0533934699912988,3.11268598474832
854,0.50015207168767,1.08493867032856,0.0106309605607491,0.837582759284171
855,0.495381920264881,1.12001580861672,0.0260948037318294,2.45677059405918
856,0.33377596238166,0.458107035682609,0.330391707226894,1.80178170652865
857,0.420076648946962,1.27899755737074,7.94477631908077e-15,3.47931999118638
858,0.552315950225611,0.552855201642075,0.162423211121462,1.61257452269607
859,0.56938766322817,0.874865305628767,0.0718024700542992,1.4760065682045
860,0.637436348907079,0.0650747942703511,0.568938614101507,2.44396707954351
861,0.479210098785681,0.736488365368181,0.349930859452739,1.46236150278765
862,0.496565255714445,0.797075676829302,0.15171453780522,1.23607314598848
863,0.46791891650453,0.0629532219336092,0.250704016936518,0.159622817848616
864,0.422793895295831,0.699090836919997,0.165957972086501,0.752461628218992
865,0.554883609161708,0.229631372314376,0.973313138683419,0.997774132572909
866,0.137927134248867,0.104951875774884,0.995725026801793,2.58286059409341
867,0.246377064272654,0.147460826118765,0.626539207698557,3.56468722107558
868,0.467051900006083,0.13490737907409,0.989430519376788,0.293360744601657
869,0.425168240427509,0.78953994482829,0.124678952266942,1.25128805526727
870,0.420902200043522,0.792883078149604,0.0984314739022726,1.13601372941096
871,0.452209732620064,0.389952458103248,0.106720912477297,2.96295628924668
872,0.339261236503284,0.750552537491448,2.85491630855777e-16,2.95733286393522
873,0.456226586760068,0.461486881722862,0.815328997679544,1.42877217645224
874,0.44431253658379,0.575353394904355,0.360021483245922,1.69278446519579
875,0.473188792141003,0.708791681081325,0.179295622651344,0.955133216940223
876,0.458594411745763,0.748749082480315,0.291165466617402,1.32771469824262
877,0.458801004679536,0.895490291539406,0.204517150489555,3.55215462867735
878,0.432642354203895,1.29339099093603,0.137742306200732,2.61673603962556
879,0.397720364428128,0.641445483757889,1.93359426704981e-16,2.56962329154859
880,0.4296146837716,0.596803882868072,0.0206257642171509,0.869032063696673
881,0.331920828685449,0.0847652994333219,0.817008006787224,1.73416361184704
882,0.226101356062348,0.31162676559023,0.748805931438409,1.9413305722964
883,0.506576075930884,1.12996973645695,1.33090932206635e-16,4.35240147384998
884,0.579083122891157,0.129022529298457,0.974770080823428,0.213280207938923
885,0.495644554379364,0.568768692786818,0.106267378666003,0.366989975199333
886,0.478754507894092,0.92056801414072,6.06065158172409e-17,0.42201511884295
887,0.43585655158173,0.47265078880775,0.6043636407038,0.996527658676028
888,0.536077698672153,0.596784145827714,0.018560070676032,0.885995263356197
889,0.48678673528418,0.0894021171513563,0.0968746278072984,0.268714441012022
890,0.48745579848172,1.03019262486657,0.0379663161839129,2.28417158769831
891,0.488259111863235,0.947593049642526,0.0124414604935908,0.600462198693484
892,0.503610042894715,0.437915771414896,0.153894054304213,0.945600124874016
893,0.443155313908319,0.787564377263686,0.233438243633634,1.75647719667556
894,0.397621160501161,0.97619343988702,0.151271954387393,1.82557713312747
895,0.363658510596048,0.620021213575193,0.348738685300751,2.94269852986679
896,0.32101111425273,0.75657272826198,0.463299700139944,2.36526215235902
897,0.498558281969841,0.00443993891675879,0.785984204802763,0.0274619051691742
898,0.399030126538151,0.636803808151614,0.176670962680443,0.666772989352057
899,0.493253851629245,0.0089144563968758,0.45544316971612,0.186239104537786
900,0.486080528125039,0.0943327701736297,0.564423595839308,0.180050399571249
901,0.419244667201451,0.590504559103036,0.490064503809134,1.02546911508844
902,0.469206811283467,0.79369436343914,0.0536436324694076,1.09142152876597
903,0.488510175535855,0.790990234308762,0.0328401097368524,0.976383529265545
904,0.428683793720864,0.284369417448302,0.11983806252229,1.75345216808762
905,0.318159095924283,0.841159706617681,0.0675293432667547,2.69065038445227
906,0.425974992455469,0.64553240386442,0.2360635178802,0.80749927471762
907,0.360252955550923,0.789452399842047,0.0452567511662322,1.68014804386447
908,0.555913455324525,0.00250513516832288,0.363483518803493,0.00943604460886992
909,0.394996622131397,0.737894973984059,0.0138723083852755,1.39881101172684
910,0.490558648372698,0.532839344270971,0.332410509490012,1.5249551426606
911,0.492054508889902,1.03516006040738,0.0421392444105563,0.778349031201565
912,0.748819106577448,0.0979904497109446,1.06465517525939e-12,2.89032343010438
913,0.431007870298705,0.62711294826496,8.47800586119919e-16,1.71147644298388
914,0.517181112857283,0.115464537594517,0.573106788730367,1.57317045353221
915,0.452194670604328,0.65736389869117,0.0079556616542052,1.97457671724936
916,0.242766406150019,0.270516518179175,0.788063257252849,3.78564374899882
917,0.315291755177149,0.0465637139728016,0.65633778788483,0.853644271245009
918,0.503912337006378,0.478296036264854,0.173341199433776,1.14262631446354
919,0.375739377094033,0.841848432198261,0.488192940069436,1.52744253506515
920,0.475670673539803,1.07943300894108,0.0389239502330067,0.654984821333063
921,0.462037406565404,0.98835586901181,0.0701244233999182,2.58259045309616
922,0.372832739545121,0.64212344111774,0.353716884600828,2.3119117787621
923,0.785300594115614,0.0621117406264153,0.976464483267561,0.106297967271975
924,0.468486026186488,0.585799918209153,0.277786413438682,2.7280371594576
925,0.402086986352744,0.339470875516863,0.920906263568205,5.73379698070129
926,0.39010423639022,0.817988309936099,0.0650352246196824,3.74267435619476
927,0.352145091588407,0.542496081817353,0.29838146294193,2.62921353318356
928,0.53694461349529,0.941060806505779,0.0116279764480001,1.89779435604133
929,0.522399287017043,0.318925315194643,0.802198464238472,0.666796703774276
930,0.450468949064488,0.760101214693341,0.069986614895938,1.34315599791333
931,0.476452840168522,1.07951277721063,0.0114823930131784,2.28534284476657
932,0.404112293964098,0.449084361911765,0.0643598533587225,1.2031344974399
933,0.37851397720871,0.681116405800275,5.09309504077824e-16,4.88054317972211
934,0.498544295758461,0.65123001299212,1.48283868661236e-16,4.09169279906148
935,0.484190444310713,0.981411665944404,0.0271462031201791,0.444423079344878
936,0.410502401532245,0.735469980938562,0.133258206617709,0.883108525743582
937,0.536583461594121,0.638176819415631,0.413291680854618,1.52696712856182
938,0.49502089821934,0.381093539850577,0.0461910003921082,0.874632041707092
939,0.465993287808087,1.00169959678333,0.19074313561473,1.35546081314452
940,0.492221478932372,0.893436802627684,0.0342334345135151,0.92691631257161
941,0.501814979619368,0.645876532032582,0.155728005954342,1.1486399579277
942,0.701014441854558,0.316363237917994,0.104319064629684,1.09071000403228
943,0.413181477771956,0.987338449098923,0.0414549169857831,1.6868006110679
944,0.457167639007537,1.25147054899702,0.132331301874022,4.20266773838979
945,0.509953898465381,0.831195168799978,0.102516488948923,0.519706564626062
946,0.312169621513236,0.49925854481897,0.644718270028738,1.8887556522426
947,0.445533885897809,1.00468582930812,0.0500137200306926,0.784036474256688
948,0.262116412553054,0.309477583266227,0.494457506754825,5.40575654394853
949,0.366278298975369,0.271816910352885,0.679553060850909,0.882155114223376
950,0.14805475665344,0.150460707638231,0.521829404722025,0.485089469732123
951,0.401246639857021,0.548733895117129,0.396265467355076,1.40193001036217
952,0.492644912481821,0.711755574803009,0.212293008902603,2.22890049049355
953,0.553596173804588,0.647658776255394,0.144870260605985,1.03209314902448
954,0.233918355100655,0.143711954073657,0.255081414909216,3.17816696737661
955,0.5,-9.03464593601432e-18,0.762375887309371,0
956,0.315891243946002,0.669262335327287,0.0974680482067832,7.08290293315473
957,0.367863321222051,0.558160496914476,0.1048355162613,2.4716241776696
958,0.0602712756893187,0.0753409442150426,0.999999988051508,2.67323587385033
959,0.30990089153725,0.374395219587314,0.5101911678971,4.87532312466664
960,1.00024585573728,-0.110233620010127,0.999993006513913,1.52593992873462
961,0.550999343185814,0.260141273970194,0.71732725190548,0.719815996646816
962,0.329508245128317,0.598277474261646,0.0680447631740771,1.1733975497428
963,0.246538922015786,0.30479158955903,0.0508614403487821,0.564467480146443
964,0.331633515043872,0.222800356406151,0.725508193382148,1.77410031535308
965,0.460134303905525,1.13486745255789,0.00246242479213093,1.25631257050174
966,0.520628690398639,0.839787807226863,0.0473960350255633,0.470435973895536
967,0.525142206334492,0.25235501610997,0.923124334789449,0.883227126106725
968,0.491543264851912,0.953582468309974,1.02531236678366e-16,1.78374298642455
969,0.472695145155202,0.770897680546582,0.0877077499751409,1.97108248857047
970,0.519567655435639,0.787050962397911,0.0761601781110822,2.48066717486403
971,0.499043169926412,1.12728734410756,0.0655780454384994,2.14375371508424
972,0.348132697598491,0.285401838468849,0.294026588268785,2.57036468542445
973,0.420969126447878,0.48337601327299,0.496266736355556,0.743395477721263
974,0.371292027743737,0.65619377471113,0.229613110746642,1.47351115585958
975,0.273733294141793,0.41218874464272,0.792027678337907,2.8064042340991
976,0.342420134942426,0.532199242814937,0.413750886174122,1.26701056378236
977,0.66676412103191,0.314180582960568,0.457015038587874,0.788058661548894
978,0.573944786971222,0.432668590568889,0.359238431950983,3.39910139016
979,0.556157965854893,0.536244472909238,0.118239710431938,0.933653771001554
980,0.491503957624946,0.277534042778096,0.0928223652889616,0.53244229400898
981,0.449948530225576,0.482462950896799,0.464776701307128,0.981284745084631
982,0.56618760516663,0.675779779766735,0.189440867789194,1.48423902871027
983,0.505961596141066,0.875312021115108,0.0357471131579417,0.947601984903006
984,0.413491273279432,0.124648041603269,0.825237390044416,3.6869582173935
985,0.536213930211994,0.137838624887437,0.133874384217984,0.407785332969717
986,0.501442491286014,0.681045692541462,0.523807775318406,1.53529730749394
987,0.495470003790523,1.04581429430875,3.51653561673489e-16,0.941875561319997
988,0.493882288771364,0.392459664371441,0.0815205766850244,0.777657029142526
989,0.531017084786174,0.780006490985434,8.52702424797779e-17,0.678036063923291
990,0.448857422683793,0.152277141606431,0.810320367591875,17.460526828354
991,0.319742966904304,0.45586764511411,0.762264270720753,4.28920935830151
992,0.455072859594449,0.819455900415821,0.17524661331552,1.74667908888036
993,0.488448011543083,0.764100832725028,2.81528625966618e-16,0.915120237449026
994,0.426178726513756,0.810242429276308,0.0781341252772048,2.79191057459933
995,0.517445645458824,1.17745595757955,0.175422741764191,2.21984690392991
996,0.495717993182174,0.523487546126323,0.0951549285035242,0.5755880463331
997,0.353780809700364,0.593043867906352,0.264325951464267,1.45223597063808
998,0.584541722578462,0.721043176967735,0.0538921004313616,1.68020342280313
999,0.471788330865305,0.483518627528235,0.783341146931489,1.65785174159223
1000,0.48367471323615,0.30384014383156,1.72782759572532e-15,0.825288966287632
1001,0.47215853196581,0.996491807055323,0.103239026283018,1.20209647273714
1002,0.55048697898252,0.284299885101965,0.195664873104591,1.98928384168095
1003,0.451101278472592,1.08403334370408,0.123374674796427,1.75845249693176
1004,0.444667099359485,0.779112991196744,0.0651739480197091,3.11738153491407
1005,0.494839059634333,0.830155632782005,0.191663630062529,1.14555924216501
1006,0.118287118256884,0.233826721127404,0.772346854754242,2.59072799076752
1007,0.449134520502784,1.16329735333506,8.22679857772099e-17,6.28110303424716
1008,0.478564765169941,0.78983353460795,0.180162297178918,0.814215906737543
1009,0.409826154031904,0.68403214260866,0.114228625153716,3.0311592534316
1010,0.498475009706961,0.0256406247319302,0.825793914043866,0.0908216454088741
1011,0.378767967869902,0.534446557903081,0.214335205473685,1.43974971993865
1012,0.191348790980029,0.404336362081694,0.61186600186727,3.5671682598119
1013,0.331138814047997,0.500836252512471,0.376124413523037,1.66804905730458
1014,0.500154064370938,0.5385235720052,0.170740579510077,1.91271440920127
1015,0.482290480127512,1.00423456467075,0.0760647081558758,1.89742988949632
1016,0.456314860744945,0.909168608911454,0.135813492124597,0.886601650520351
1017,0.290025555180726,0.537594817177508,0.0301612876644201,1.90266397367203
1018,0.211563663638574,0.209721677238116,0.882012458488545,2.81687544421934
1019,0.184455506019632,0.182261311858292,0.519783192284258,2.80387656882494
1020,0.537430321780651,0.734161867012485,0.115691248426414,0.984768903463805
1021,0.449616803660304,0.723735817228687,0.223817430222727,1.43040538535715
1022,0.418631404995495,0.648203494679624,0.476971048958339,1.44221411728479
1023,0.77792070731338,0.0569414983962522,0.355610606629574,0.283431662194847
1024,0.431825844263867,0.717224908575579,0.0998228785787608,1.32493958169197
1025,0.500169921701022,0.387838149994794,0.0578884524325826,0.725840706355289
1026,0.460547005136005,0.522363150960532,0.67325709130324,0.899946461375154
1027,0.514092684646124,0.448555678079463,0.00632822143825107,0.442611476681749
1028,0.514945200564284,0.64451735494264,0.423436778370072,2.08621888186749
1029,0.26791886330383,0.386952454121124,0.119975331367867,1.4471231787728
1030,0.520097648292204,0.70723289307273,0.0550838631797484,1.01568769360557
1031,0.474182655783818,0.954453919769307,0.040454850453047,0.60908670916762
1032,0.491177200654435,0.960620938814048,0.0500477835917664,0.853577277764015
1033,0.507641215340982,1.00129730431094,0.0799142492690766,1.6001713450257
1034,0.261200744041575,0.397194221387354,0.751923623473322,4.56183613924198
1035,0.44096966163507,0.306339011839255,0.957242867024839,1.15420964377807
1036,0.612707208340606,0.451470896318152,2.54684758063603e-13,4.23950817013187
1037,0.515200939175283,0.0407431127407059,0.999999999998975,0.185888847107019
1038,0.497439379384555,0.353100057112857,0.756177599298206,2.26050356663186
1039,0.546503954527629,0.606954483469572,0.0421539745834159,0.920321913567427
1040,0.450043907529258,0.945063086576909,0.0650175723782253,2.23773959358981
1041,0.417891475528267,0.68257425479997,0.237747424121721,1.66478897279709
1042,0.5,-9.00244506200939e-16,0.223950462881476,1.00826284448561e-29
1043,0.509733808726661,0.337435152277601,1.11966872279688e-16,0.422412227933524
1044,0.604694463447145,0.411432745633583,0.467248407095242,2.23559886316415
1045,0.403390956014051,0.681837607917898,0.133359201634021,1.37556773984679
1046,0.563412190104748,0.709656602663171,0.155124006990669,2.67003580118806
1047,0.38587688917485,0.752016028712311,0.601293505879736,1.02791137125817
1048,0.490083477054093,0.86634644159827,0.114220224758181,4.93095823029777
1049,0.511776520503826,0.372193013901912,0.247392776611354,0.630905448607896
1050,0.497973203005795,0.703375410624223,0.0442132952932252,0.367728082504047
1051,0.460452006708848,0.909549745142818,0.0708010494739215,0.632280317728707
1052,0.521079309031965,0.607353841177747,0.116644057890685,0.650563339916256
1053,0.500226983044623,0.456397692573141,0.193216175656029,1.29640858308622
1054,0.509167809407021,0.997980659913556,0.129345137928791,1.41970098127503
1055,0.3204370009989,0.630963974951971,5.26251508257024e-16,1.03809625238559
1056,0.389319019097716,0.253459898417723,0.774271972326856,0.85532767891639
1057,0.454941649946068,0.80183018019077,2.05612872382679e-15,0.733443088307002
1058,0.355414546446983,0.490671015971761,0.653856664602674,2.19787153922005
1059,0.138930565568762,0.0732258620569314,0.774113514005742,3.29604297040385
1060,0.469838194194181,0.820931345042728,0.123538423482591,2.48837844202383
1061,0.465141271094729,0.932114753973263,1.26977002072663e-18,0.785379941954237
1062,0.620955871141592,0.607966966269466,0.227492128803099,2.11646070732942
1063,0.650444226549779,0.212116675654755,0.958847816252672,1.60438304072763
1064,0.683699389522658,0.570299662718445,1.57200865121281e-16,0.861606344998391
1065,0.47478437994316,0.760148489284148,0.164450213297257,1.56835936317642
1066,0.204921731715834,0.235892971420461,0.720350371738196,3.64999358416839
1067,0.365737723747974,0.287530482306788,0.158369819471025,2.00702327338456
1068,0.266002248803946,0.73015095660659,0.607156464033596,2.61590563365583
1069,0.450668930158122,0.726753323651881,0.143026830421064,0.48256856423778
1070,0.483395671865862,0.50422942525352,0.116840578571154,0.408628602370809
1071,0.39206221444873,0.832158431337503,2.33816635287765e-16,6.13432967830641
1072,0.441082743527028,0.594714736702912,0.0777028266397784,0.74035188895033
1073,0.354256437980494,0.678855861431868,0.136315018388649,2.33161112281284
1074,0.342903934137729,0.420420982495753,0.649602551144567,1.46188441616375
1075,0.522021997340556,0.667002572108238,1.42123333422283e-16,0.602101400952417
1076,0.4087787042281,0.562400359142614,0.128910680377717,1.9069194184929
1077,0.149684354819783,0.152911157951633,0.448195960852854,0.399404055862025
1078,0.502395151332018,1.17906642397847,0.0307955466291723,3.89942540297862
1079,0.526077085287342,0.530923187088387,0.186944695573326,0.530457212853821
1080,0.406588967720019,0.666983138094892,0.0170816363904188,1.16072035442908
1081,0.267040055909888,0.497649649172414,0.447301543632724,2.01062222628755
1082,0.499727343086401,0.975469255036519,0.00929770393847601,0.478130052524442
1083,0.553465610933612,0.424618548361685,0.29405915583542,1.00149649629342
1084,0.206364874697854,0.525122292875953,0.946209270561485,2.5825308550025
1085,0.534900677231742,0.24754440972806,0.282941565442656,0.40467216929909
1086,0.469510041443254,0.258096284755939,0.809324477070379,0.52817548332832
1087,0.455066514971078,0.603297680178648,0.487583173923677,3.17336304603553
1088,0.501246085610555,0.795407731417858,0.0770084321176547,0.491961159708368
1089,0.477827210413929,0.609251185780039,0.087282840530686,1.56626208044006
1090,0.328061028163786,0.114735551826887,0.8355863433502,1.04348717992281
1091,0.275012603228845,0.330293096858956,0.678826274477612,1.55047349869204
1092,0.444821205353637,0.207862208418013,0.366041204721569,0.468533327898963
1093,0.325407498036654,0.577360894316387,0.292316585937369,2.04877860085985
1094,0.431926237727981,0.98025897543885,0.228571148140914,1.79689192336019
1095,0.499952791202568,0.583140065989967,7.25915786107961e-17,0.742821011746212
1096,0.555015640780006,0.319187028891311,0.203908668708006,1.71106925891176
1097,0.454661806738793,0.839301522233177,0.224269723790533,0.855539960533786
1098,0.472629145384286,0.642423011194912,0.179449183969782,2.29299277181048
1099,0.262725878084323,0.33635879985442,0.55577326356038,3.45830543322183
1100,0.436213358325579,0.608751846637225,0.0997224415928738,2.72898040627023
1101,0.259145409621947,0.532285917632496,0.76457408001728,3.07613651227437
1102,0.517315271447266,0.144905914450587,1.18677855140382e-15,0.443798323668179
1103,0.532758465788979,0.717178605090854,0.190275503897818,2.01062895049412
1104,0.300154233015041,0.257606823366293,0.677492218848249,1.32229602572606
1105,0.446083679790964,0.889257552111767,0.0964995764766227,1.14155738993864
1106,0.4431131300252,1.20242876677915,1.38578303285468e-16,3.96704431106875
1107,0.402691837571732,0.3003719829723,0.625393926126934,1.93588271261556
1108,0.51566247895571,0.540605761831089,0.0763209612352085,2.10128478549784
1109,0.503262968712816,0.146489172020304,0.511025358227171,0.23229162354889
1110,0.488380199346245,0.200586538931353,0.881048501743314,0.380686556720365
1111,0.767875744553998,0.0846741216267083,0.816380204331805,2.75522822516628
1112,0.465340344820481,0.871004602458746,0.228831862180602,1.30936881069725
1113,0.489039281001144,1.04311563723292,5.14531027172536e-16,3.32084106119872
1114,0.372738167190639,0.498763310774969,0.0369869101306418,3.84020204699618
1115,0.486832883594138,0.66503108892385,0.127150225122625,1.12923143379935
1116,0.545921586136217,0.611936147820245,0.0738146257798331,3.97798718157112
1117,0.381571311675472,0.523768559110375,0.283223832015131,0.942532188692261
1118,0.407844027680763,0.473152393554838,0.204251333987196,3.35563917265622
1119,0.473659233695542,0.577997076234406,0.0545869455007347,6.53849854243182
1120,0.466734309739514,1.32314975217756,2.22465656609478e-17,3.92199537451796
1121,0.522710865277552,0.446455622897293,0.51545580633642,2.3441307292105
1122,0.354763775846331,0.811954003717225,0.123784188398923,2.22479395202599
1123,0.514130442340577,0.536424568182626,0.188098899273124,1.80547646504695
1124,0.500747560702496,0.948235034727999,0.0313682901523529,1.17152799510521
1125,0.354243542024695,0.233530366312621,0.523065253230779,6.23869081855135
1126,0.134415285226725,0.405945887134346,0.975646805029278,3.57085605945536
1127,0.463755573383683,0.880399735198129,0.100422311183432,1.08553648380108
1128,0.360800980411087,0.576422350073517,0.0788152203909211,3.05948020970755
1129,0.484105632428826,0.443158243835378,0.0865610574079388,0.218600791640343
1130,0.63682969972838,0.131845305566009,5.89595519789034e-16,5.74650786454386
1131,0.41123778648738,0.652976933674059,0.207052811574871,0.547355642072086
1132,0.451771984985838,0.121931413291959,0.154320719575813,2.27589173113478
1133,0.439981322265011,0.526558839678107,0.275585389386733,2.60842521830221
1134,0.196827387140991,0.617567256407674,0.849180017850055,3.53134299618302
1135,0.516479669897011,0.696767570021734,0.0635670889557385,1.5571348774451
1136,0.40789505016084,0.499209652295963,0.317727128981809,2.25653554385355
1137,0.482255689003733,0.840928933669309,0.0696081544022866,1.1420296095577
1138,0.525456790450864,0.665310262110445,0.419772773146166,5.53556893529397
1139,0.405896408621524,0.0924820880891113,0.478888231887186,5.51307053537553
1140,0.434473713895095,0.202533124400229,0.71347942866836,2.04988722684197
1141,0.50554590228723,0.00268158741599633,0.870620739801141,0.0626904506452804
1142,0.444133071259849,0.470173665104259,0.521675485155868,1.28481686391027
1143,0.477729092139491,0.888920451643454,0.0837575114630672,2.91574435942446
1144,0.492641937815796,0.744712088597588,0.130843294289624,0.957729958925824
1145,0.380742245913921,0.491690718739542,0.521771589397886,0.868169759745413
1146,0.431350070349621,0.0312212438416119,0.94867120490804,1.09041551848695
1147,0.476995167482214,0.366912382186697,0.149877307758097,0.846153222221907
1148,0.474900450244599,0.705772502654313,1.28685376438988e-15,1.63666836362737
1149,0.541831811475626,0.863525601080582,8.06891637891796e-16,3.72757324792328
1150,0.21973538123838,0.0987157691250928,0.817422570346205,8.66390571902077
1151,0.592705879768038,0.231927736924749,0.421840526096837,1.27237203530494
1152,0.47409602044055,0.508100518888126,0.11662570191952,0.906165379269275
1153,0.449908677747544,0.574951954913833,0.536849628233071,1.86389585534256
1154,0.409913325815336,0.165312287789425,0.967690694945122,0.517745070278603
1155,0.383396371401523,0.434729669495189,0.606523558943859,3.41742609795482
1156,0.532958353008271,0.878658675772287,7.23634342747146e-16,1.27262770512762
1157,0.371917269510237,0.335068766527396,0.129230549907765,5.63583043405384
1158,0.409659981211815,0.915508320820108,0.149208663611968,1.90691799550731
1159,0.369451094521515,0.546841809731176,0.371802675713245,0.984771881677654
1160,0.428236276414298,0.76082227715468,0.0225406761781851,0.877368356150854
1161,0.395705084157553,0.570004655951958,0.707070969462049,1.07794258300515
1162,0.428987134460764,0.419806088928381,0.447856634715036,3.13290182366297
1163,0.768427915747864,0.260078487947101,0.186023113195319,0.309353574458075
1164,0.380045696433977,0.713495347124575,0.214307745857008,1.06238684218281
1165,0.490053236272829,0.799545170721442,0.0645484275967445,1.10378698221007
1166,0.491641734297773,0.778510359267694,0.14260788127172,1.04398848178233
1167,0.495738715623219,0.801464403318758,0.0824289367555597,1.38851702953786
1168,0.578450720933467,0.290272981443908,0.508846356767755,1.7979200346803
1169,0.768535670953903,0.0602943800181536,0.714473073138063,0.239712335213447
1170,0.543994844379773,0.610249639214128,2.71429284616738e-17,3.56632732673962
1171,0.498197965102126,0.476065610939233,0.0751393117299633,2.88595112205316
1172,0.540357438507951,0.486909691471374,0.0509588728829611,1.24032476707892
1173,0.308479109198661,0.6950535865352,0.208710133874311,1.65378528759745
1174,0.486716832390777,0.157472377564649,0.893656975804445,0.099375534778142
1175,0.41027191182817,0.23775959636709,2.81270302371904e-16,0.388981943284276
1176,0.429661226281203,0.322102957342416,0.637541530143004,6.58625645448356
1177,0.50207552154063,0.697597072324015,0.0387672453722718,0.511909376654891
1178,0.724830687099361,0.144842266962787,0.718757513297139,0.260994425608268
1179,0.487274920946743,0.0520170057415466,0.565713095271691,0.437657572700826
1180,0.480553442239548,0.547366517998802,5.31629216072514e-17,0.857867940585712
1181,0.44817602928585,0.455677390017477,0.253710088712827,1.60932546503759
1182,0.485880586942027,0.782314605510158,2.4250137795942e-16,1.45375640082764
1183,0.439529002298698,1.03896145975711,0.0710128557594207,1.67356852477441
1184,0.455805224175219,1.01865028535002,8.69761670793183e-17,1.47601906675933
1185,0.536663733699823,0.446978316912627,0.258737921297938,4.07351522945462
1186,0.469035321288055,0.13598091170151,0.0197011097464882,2.57214595850593
1187,0.505194088303826,0.96637031297401,5.11940290044986e-17,1.37677191159703
1188,0.261431590456612,0.284861689405631,0.544748911546511,4.31166860294801
1189,0.37127712081966,0.346497973498972,0.567525145534913,0.882078790547974
1190,0.452053179047681,1.00757735109647,0.0480528087142335,3.0499633628173
1191,0.445557595880146,0.262722004781854,0.164386495958369,3.17384893808346
1192,0.366236494033494,0.550969837167072,0.250668848625849,2.42993436203707
1193,0.798718601691172,0.296413362695567,0.0340397140291681,0.738852531559626
1194,0.526775341104044,0.792290496563965,0.127071954048318,1.1257966989978
1195,0.428981480161019,0.853506823239296,0.194996770525787,1.47598064419634
1196,0.49112107840372,0.488048328032047,0.217499074957515,1.22595598040884
1197,0.525075035180976,0.111771342350201,0.0858085355305381,1.86194128492489
1198,0.322014061268729,0.290601098721167,0.356376451811736,3.63949187520707
1199,0.437146792976295,0.0402221534304452,0.982479827493272,0.737280229825704
1200,0.160072314839508,0.0779072355369197,0.974410398766988,0.510974297836306
1201,0.468623423519533,0.933941384435513,0.0763797239881677,1.58185557466547
